usecase_id,usecase_name,process_id,process_name,function_id,function_name,function_actor,policy_group_id,policy_group_name,policy_item_id,policy_item_name
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-PRICE-001,예상 부담·혜택 요약 계산,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-01,담기 저장
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-PRICE-001,예상 부담·혜택 요약 계산,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-02,다음 행동
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-PRICE-001,예상 부담·혜택 요약 계산,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-03,주문 전환
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-PRICE-001,예상 부담·혜택 요약 계산,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-04,재검증
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-PRICE-001,예상 부담·혜택 요약 계산,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-05,CTA 의미 구분
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-PRICE-001,예상 부담·혜택 요약 계산,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-06,고객 표시 상태와 내부 상태 구분
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-PRICE-001,가격·혜택·가치 표시 정책,PI-PDD-PRICE-001-01,가격 기준
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-PRICE-001,가격·혜택·가치 표시 정책,PI-PDD-PRICE-001-02,혜택 분리
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-PRICE-001,가격·혜택·가치 표시 정책,PI-PDD-PRICE-001-03,공시지원금
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-PRICE-001,가격·혜택·가치 표시 정책,PI-PDD-PRICE-001-04,마케팅 정보
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-PRICE-001,가격·혜택·가치 표시 정책,PI-PDD-PRICE-001-05,실사용 빈도 가치
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-PRICE-001,가격·혜택·가치 표시 정책,PI-PDD-PRICE-001-06,선물가 문구
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-PRICE-001,가격·혜택·가치 표시 정책,PI-PDD-PRICE-001-07,구독가 비교
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-01,담기 저장
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-02,다음 행동
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-03,주문 전환
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-04,재검증
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-05,CTA 의미 구분
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-003,예상 비용·혜택 요약,FN-PDD-BENEFIT-001,혜택·가격·가치 산정 표시,ACT-PDD-001,PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-06,고객 표시 상태와 내부 상태 구분
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-SHARE-001,공유·딥링크·원위치 복귀,"ACT-PDD-001,ACT-PDD-003",PG-PDD-CS-001,상담·문의 맥락 전달 정책,PI-PDD-CS-001-01,상담 문맥
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-SHARE-001,공유·딥링크·원위치 복귀,"ACT-PDD-001,ACT-PDD-003",PG-PDD-CS-001,상담·문의 맥락 전달 정책,PI-PDD-CS-001-02,실패 이력
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-SHARE-001,공유·딥링크·원위치 복귀,"ACT-PDD-001,ACT-PDD-003",PG-PDD-CS-001,상담·문의 맥락 전달 정책,PI-PDD-CS-001-03,대체 안내
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-SHARE-001,공유·딥링크·원위치 복귀,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-01,담기 저장
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-SHARE-001,공유·딥링크·원위치 복귀,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-02,다음 행동
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-SHARE-001,공유·딥링크·원위치 복귀,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-03,주문 전환
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-SHARE-001,공유·딥링크·원위치 복귀,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-04,재검증
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-SHARE-001,공유·딥링크·원위치 복귀,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-05,CTA 의미 구분
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-SHARE-001,공유·딥링크·원위치 복귀,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-06,고객 표시 상태와 내부 상태 구분
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-CS-001,상품 문맥 상담 전달,"ACT-PDD-001,ACT-PDD-003",PG-PDD-CS-001,상담·문의 맥락 전달 정책,PI-PDD-CS-001-01,상담 문맥
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-CS-001,상품 문맥 상담 전달,"ACT-PDD-001,ACT-PDD-003",PG-PDD-CS-001,상담·문의 맥락 전달 정책,PI-PDD-CS-001-02,실패 이력
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-CS-001,상품 문맥 상담 전달,"ACT-PDD-001,ACT-PDD-003",PG-PDD-CS-001,상담·문의 맥락 전달 정책,PI-PDD-CS-001-03,대체 안내
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-CS-001,상품 문맥 상담 전달,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-01,담기 저장
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-CS-001,상품 문맥 상담 전달,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-02,다음 행동
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-CS-001,상품 문맥 상담 전달,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-03,주문 전환
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-CS-001,상품 문맥 상담 전달,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-04,재검증
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-CS-001,상품 문맥 상담 전달,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-05,CTA 의미 구분
US-PDD-CUS-003,상품 구성 선택과 담기 준비,PR-PDD-SEL-004,공유·딥링크·문의 맥락 유지,FN-PDD-CS-001,상품 문맥 상담 전달,"ACT-PDD-001,ACT-PDD-003",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-06,고객 표시 상태와 내부 상태 구분
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-01,담기 저장
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-02,다음 행동
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-03,주문 전환
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-04,재검증
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-05,CTA 의미 구분
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-06,고객 표시 상태와 내부 상태 구분
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-01,동시 주문
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-02,중복가입 가능여부 확인
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-03,필수 구성
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-04,담기 판정
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-01,재고 기준
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-02,배송 가능성
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-03,예약판매
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-04,시장 대응
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-01,담기 저장
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-02,다음 행동
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-03,주문 전환
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-04,재검증
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-05,CTA 의미 구분
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-06,고객 표시 상태와 내부 상태 구분
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-01,동시 주문
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-02,중복가입 가능여부 확인
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-03,필수 구성
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-04,담기 판정
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-01,재고 기준
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-02,배송 가능성
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-03,예약판매
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-INVENTORY-001,재고·수량·배송 가능성 조회,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-04,시장 대응
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-01,담기 저장
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-02,다음 행동
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-03,주문 전환
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-04,재검증
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-05,CTA 의미 구분
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-06,고객 표시 상태와 내부 상태 구분
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-01,동시 주문
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-02,중복가입 가능여부 확인
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-03,필수 구성
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-COMBO-001,상품 조합·담기 가능성 정책,PI-PDD-COMBO-001-04,담기 판정
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-01,재고 기준
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-02,배송 가능성
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-03,예약판매
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-001,담기 전 유효성 재검증,FN-PDD-COMBO-001,상품 조합·프로그램 유효성 검증,"ACT-PDD-001,ACT-PDD-002",PG-PDD-STOCK-001,재고·배송·예약판매 운영 정책,PI-PDD-STOCK-001-04,시장 대응
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-01,담기 저장
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-02,다음 행동
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-03,주문 전환
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-04,재검증
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-05,CTA 의미 구분
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-06,고객 표시 상태와 내부 상태 구분
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-AUDIT-001,이력·성과·개선 정책,PI-PDD-AUDIT-001-01,판정 이력
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-AUDIT-001,이력·성과·개선 정책,PI-PDD-AUDIT-001-02,변경 이력
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-AUDIT-001,이력·성과·개선 정책,PI-PDD-AUDIT-001-03,성과 리포트
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-SAVE-001,담기 실행·상태 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-AUDIT-001,이력·성과·개선 정책,PI-PDD-AUDIT-001-04,개선 추적
US-PDD-CUS-004,상품 담기 여정 완성,PR-PDD-SAVE-002,담기 실행과 상태 저장,FN-PDD-AUDIT-001,변경·판정·알림 이력 저장,"ACT-PDD-001,ACT-PDD-002",PG-PDD-SAVE-001,담기 실행·다음 행동 정책,PI-PDD-SAVE-001-01,담기 저장
